Frequecy,Amp
3580500000,-67.2200795
3581500000,-67.1439439
3582500000,-67.29037507
3583500000,-67.25055529
3584500000,-67.15964595
3585500000,-67.38296192
3586500000,-67.22827826
3587500000,-67.45065657
3588500000,-67.57120943
3589500000,-67.3629615
3590500000,-67.24151497
3591500000,-67.35750533
3592500000,-67.367136
3593500000,-67.16639209
3594500000,-67.37205333
3595500000,-67.42456283
3596500000,-67.48211991
3597500000,-67.52302365
3598500000,-67.2663846
3599500000,-67.30427729
3600500000,-67.469474
3601500000,-67.61078552
3602500000,-67.69768089
3603500000,-67.61707004
3604500000,-67.64849899
3605500000,-67.40491247
3606500000,-67.64394774
3607500000,-67.80440449
3608500000,-67.58478008
3609500000,-67.40096157
3610500000,-67.36038272
3611500000,-67.52668607
3612500000,-67.70153622
3613500000,-67.60090687
3614500000,-67.53096516
3615500000,-67.50943472
3616500000,-67.7646269
3617500000,-67.69697011
3618500000,-67.46063396
3619500000,-67.0699764
3620500000,-67.48891036
3621500000,-67.42585623
3622500000,-67.57944512
3623500000,-67.57422921
3624500000,-67.3535162
3625500000,-67.56334286
3626500000,-67.50621432
3627500000,-67.74671136
3628500000,-67.57216177
3629500000,-67.42093076
3630500000,-67.58988485
3631500000,-66.99848848
3632500000,-67.00396307
3633500000,-67.39552374
3634500000,-67.3880079
3635500000,-66.9757489
3636500000,-67.07050765
3637500000,-67.81097034
3638500000,-67.62809866
3639500000,-67.60976385
3640500000,-67.46740623
3641500000,-67.39313286
3642500000,-67.61395405
3643500000,-67.56993575
3644500000,-67.37734736
3645500000,-67.47426892
3646500000,-67.60822801
3647500000,-67.76488065
3648500000,-67.63376086
3649500000,-67.47012821
3650500000,-67.2760073
3651500000,-67.50679509
3652500000,-67.61446419
3653500000,-67.5608232
3654500000,-67.48988104
3655500000,-67.39222803
3656500000,-67.47533938
3657500000,-67.54598752
3658500000,-67.50641028
3659500000,-67.47148259
3660500000,-67.48218202
3661500000,-67.49785394
3662500000,-67.80473048
3663500000,-67.23910739
3664500000,-66.98404367
3665500000,-67.59572721
3666500000,-67.50035367
3667500000,-67.12846808
3668500000,-67.1632531
3669500000,-67.32754793
3670500000,-67.49912007
3671500000,-67.41564199
3672500000,-67.64147157
3673500000,-67.45554554
3674500000,-67.59204634
3675500000,-67.45872995
3676500000,-67.4770686
3677500000,-67.57479126
3678500000,-67.37288646
3679500000,-67.30473534
3680500000,-67.09909514
3681500000,-67.47526128
3682500000,-67.70255374
3683500000,-67.55331728
3684500000,-67.45957324
3685500000,-67.43125738
3686500000,-67.49248147
3687500000,-67.60679942
3688500000,-67.59694009
3689500000,-67.64589208
3690500000,-67.37395947
3691500000,-67.57110059
3692500000,-67.66608237
3693500000,-67.46752939
3694500000,-67.48558235
3695500000,-67.45180299
3696500000,-67.63918528
3697500000,-67.42506442
3698500000,-67.53287396
3699500000,-67.56694548
3700500000,-67.55484728
3701500000,-67.46473126
3702500000,-67.78556593
3703500000,-67.75358903
3704500000,-67.71374757
3705500000,-67.53709806
3706500000,-67.6328263
3707500000,-67.52271749
3708500000,-67.67082821
3709500000,-67.56847708
3710500000,-67.61615246
3711500000,-67.74838716
3712500000,-67.79906296
3713500000,-67.83263974
3714500000,-67.72400933
3715500000,-67.56998626
3716500000,-67.71493339
3717500000,-67.71801305
3718500000,-67.52911065
3719500000,-67.58351075
3720500000,-67.74485479
3721500000,-67.71778163
3722500000,-67.82763677
3723500000,-67.66653858
3724500000,-67.48686061
3725500000,-67.81876159
3726500000,-67.7830996
3727500000,-67.80060114
3728500000,-67.77389602
3729500000,-67.58712162
3730500000,-67.47640965
3731500000,-67.6965614
3732500000,-67.87229318
3733500000,-67.68388989
3734500000,-67.57093798
3735500000,-67.77117725
3736500000,-67.92873431
3737500000,-67.73547345
3738500000,-67.64192146
3739500000,-67.6755548
3740500000,-67.47918106
3741500000,-67.59082107
3742500000,-67.65957474
3743500000,-67.65093576
3744500000,-67.47393977
3745500000,-67.42708599
3746500000,-67.46334345
3747500000,-67.81588651
3748500000,-67.55737114
3749500000,-67.53139481
3750500000,-67.53562944
3751500000,-67.61804151
3752500000,-67.53596985
3753500000,-67.51222912
3754500000,-67.49138125
3755500000,-67.41286695
3756500000,-67.61639135
3757500000,-67.77113339
3758500000,-67.57034342
3759500000,-67.58614369
3760500000,-67.70655734
3761500000,-67.60452003
3762500000,-67.55846367
3763500000,-67.70019931
3764500000,-67.59255578
3765500000,-67.53184747
3766500000,-67.62887399
3767500000,-67.73655416
3768500000,-67.73406266
3769500000,-67.51668137
3770500000,-67.46745856
3771500000,-67.57891243
3772500000,-67.62969291
3773500000,-67.72265533
3774500000,-67.59132209
3775500000,-67.53494711
3776500000,-67.76177083
3777500000,-67.72871608
3778500000,-67.67102796
3779500000,-67.55704872
3780500000,-67.60140086
3781500000,-67.4817677
3782500000,-67.86678099
3783500000,-67.78293598
3784500000,-67.40397814
3785500000,-67.47288216
3786500000,-67.73180292
3787500000,-67.90283206
3788500000,-67.80992503
3789500000,-67.62008077
3790500000,-67.61815122
3791500000,-67.86103341
3792500000,-67.97836572
3793500000,-67.50522318
3794500000,-67.55434154
3795500000,-67.50842008
3796500000,-67.65760046
3797500000,-67.77798464
3798500000,-67.67306325
3799500000,-67.58517311
3800500000,-67.56868797
3801500000,-67.48242483
3802500000,-67.81255136
3803500000,-67.77277911
3804500000,-67.56855294
3805500000,-67.40411345
3806500000,-67.54286468
3807500000,-67.63623499
3808500000,-67.6769383
3809500000,-67.5532437
3810500000,-67.72767853
3811500000,-67.74492053
3812500000,-67.72886765
3813500000,-67.72808891
3814500000,-67.70824345
3815500000,-67.54106698
3816500000,-67.70285982
3817500000,-67.64886263
3818500000,-67.51944348
3819500000,-67.47241977
3820500000,-67.71050072
3821500000,-67.60909456
3822500000,-67.89117822
3823500000,-67.69995882
3824500000,-67.48427999
3825500000,-67.39763826
3826500000,-67.63635519
3827500000,-67.86319838
3828500000,-67.82570806
3829500000,-67.52587399
3830500000,-67.56689114
3831500000,-67.8430609
3832500000,-67.93076623
3833500000,-67.68509389
3834500000,-67.55306505
3835500000,-67.50819613
3836500000,-67.82927142
3837500000,-67.80766428
3838500000,-67.73053971
3839500000,-67.68473014
3840500000,-67.5557003
3841500000,-67.54954871
3842500000,-68.07326916
3843500000,-67.95483379
3844500000,-67.60099539
3845500000,-67.61005952
3846500000,-67.513557
3847500000,-67.6974027
3848500000,-67.49472117
3849500000,-67.34619678
3850500000,-67.53345811
3851500000,-67.75722316
3852500000,-67.77570156
3853500000,-67.61637682
3854500000,-67.47928657
3855500000,-67.55249548
3856500000,-67.61261298
3857500000,-67.61745672
3858500000,-67.55382577
3859500000,-67.32454523
3860500000,-67.652038
3861500000,-67.43326314
3862500000,-67.70830769
3863500000,-67.65643247
3864500000,-67.48289869
3865500000,-67.60755496
3866500000,-67.86944099
3867500000,-67.75155866
3868500000,-67.34063889
3869500000,-67.47150506
3870500000,-67.40420602
3871500000,-67.70609618
3872500000,-67.70620574
3873500000,-67.41466223
3874500000,-67.1774411
3875500000,-67.58680893
3876500000,-67.54815655
3877500000,-67.49099391
3878500000,-67.33965477
3879500000,-67.2820969
3880500000,-67.39562498
3881500000,-67.38001382
3882500000,-67.38614985
3883500000,-67.58368805
3884500000,-67.38463295
3885500000,-67.61059161
3886500000,-67.6817065
3887500000,-67.88069717
3888500000,-67.87840758
3889500000,-67.6661899
3890500000,-67.22412411
3891500000,-67.48690634
3892500000,-67.48501274
3893500000,-67.11456046
3894500000,-67.03838667
3895500000,-67.3139176
3896500000,-67.44296133
3897500000,-67.62342158
3898500000,-67.50178083
3899500000,-67.44913432
3900500000,-67.36896165
3901500000,-67.72495914
3902500000,-67.67754769
3903500000,-67.55780021
3904500000,-67.32430644
3905500000,-66.85091616
3906500000,-66.35130232
3907500000,-66.45543633
3908500000,-67.0237503
3909500000,-67.2281574
3910500000,-67.2824491
3911500000,-67.58741209
3912500000,-67.55610597
3913500000,-67.49566212
3914500000,-67.59092207
3915500000,-67.20241925
3916500000,-67.34279498
3917500000,-67.49992515
3918500000,-67.30827013
3919500000,-67.40089465
3920500000,-67.10067148
3921500000,-67.22781555
3922500000,-67.34573692
3923500000,-67.28042935
3924500000,-67.18512274
3925500000,-67.16247714
3926500000,-67.09142022
3927500000,-67.03837638
3928500000,-67.22360388
3929500000,-67.33076739
3930500000,-66.21717611
3931500000,-66.73729811
3932500000,-67.21822139
3933500000,-67.26508189
3934500000,-67.08475147
3935500000,-67.38333797
3936500000,-67.45223421
3937500000,-66.83577262
3938500000,-66.17576719
3939500000,-66.24429706
3940500000,-67.1397543
3941500000,-67.27712826
3942500000,-67.2352252
3943500000,-67.44318527
3944500000,-67.3888564
3945500000,-67.30582478
3946500000,-67.40120334
3947500000,-67.55612118
3948500000,-67.55183568
3949500000,-67.37259766
3950500000,-67.24040722
3951500000,-67.45786352
3952500000,-67.4334583
3953500000,-67.39978385
3954500000,-67.39620402
3955500000,-67.38363486
3956500000,-67.40431433
3957500000,-67.49360916
3958500000,-67.4825081
3959500000,-67.43798421
3960500000,-67.55489633
3961500000,-67.50384259
3962500000,-67.6885272
3963500000,-67.91618657
3964500000,-67.65160704
3965500000,-67.36483623
3966500000,-67.62146174
3967500000,-67.48889748
3968500000,-67.63402435
3969500000,-67.55933514
3970500000,-67.32112018
3971500000,-67.71442023
3972500000,-67.79747273
3973500000,-67.72445728
3974500000,-67.59140836
3975500000,-67.30465792
3976500000,-67.49620094
3977500000,-67.54983792
3978500000,-67.62160341
3979500000,-67.3576831
3980500000,-67.59001611
3981500000,-67.55185826
3982500000,-67.55620446
3983500000,-67.58084497
3984500000,-67.19105176
3985500000,-67.42131132
3986500000,-67.47282643
3987500000,-67.6859147
3988500000,-67.67421999
3989500000,-67.28506622
3990500000,-67.47139733
3991500000,-67.58720543
3992500000,-67.59342778
3993500000,-67.5918914
3994500000,-67.54980761
3995500000,-67.39543626
3996500000,-67.55981553
3997500000,-67.58686345
3998500000,-67.59091485
3999500000,-67.49380196
4000500000,-67.35357387
4001500000,-67.45629495
4002500000,-67.53672986
4003500000,-67.5262515
4004500000,-67.29078409
4005500000,-67.49357084
4006500000,-67.36672037
4007500000,-67.56690742
4008500000,-67.7720903
4009500000,-67.53393003
4010500000,-67.46756069
4011500000,-67.65424893
4012500000,-67.74518024
4013500000,-67.56853861
4014500000,-67.39374761
4015500000,-67.46493437
4016500000,-67.63247903
4017500000,-67.76319892
4018500000,-67.44068546
4019500000,-67.192407
4020500000,-67.32867059
4021500000,-67.37303967
4022500000,-67.52848756
4023500000,-67.48874046
4024500000,-67.35633779
4025500000,-67.30844756
4026500000,-67.38026194
4027500000,-67.61219701
4028500000,-67.62032552
4029500000,-67.47231342
4030500000,-67.28034508
4031500000,-67.14432861
4032500000,-67.20230011
4033500000,-67.07895877
4034500000,-66.96389672
4035500000,-66.99238198
4036500000,-67.00589265
4037500000,-67.13957645
4038500000,-66.90625421
4039500000,-66.77380001
4040500000,-67.45636852
4041500000,-67.51712868
4042500000,-67.58698967
4043500000,-67.41266583
4044500000,-67.33243981
4045500000,-67.3683622
4046500000,-67.57883744
4047500000,-67.55719594
4048500000,-67.38424162
4049500000,-67.26696723
4050500000,-66.85351672
4051500000,-66.8982583
4052500000,-66.93445948
4053500000,-66.61154882
4054500000,-66.52241577
4055500000,-66.99275966
4056500000,-66.92270899
4057500000,-66.8740601
4058500000,-66.76132998
4059500000,-66.66023661
4060500000,-65.35118444
4061500000,-66.76095112
4062500000,-66.8626482
4063500000,-66.83580854
4064500000,-66.62153088
4065500000,-65.14723391
4066500000,-65.13091529
4067500000,-65.17650852
4068500000,-65.24359352
4069500000,-63.68352479
4070500000,-66.12855768
4071500000,-66.19997877
4072500000,-66.28578761
4073500000,-66.11489543
4074500000,-66.12763844
4075500000,-66.1298428
4076500000,-66.20143867
4077500000,-66.16909193
4078500000,-66.18210311
4079500000,-66.06507715
4080500000,-66.60546972
4081500000,-66.66941849
4082500000,-66.69590433
4083500000,-66.62291801
4084500000,-66.48161136
4085500000,-66.89159204
4086500000,-66.87921805
4087500000,-66.92143142
4088500000,-66.72707438
4089500000,-66.67377993
4090500000,-66.41129801
4091500000,-66.72064944
4092500000,-66.84110706
4093500000,-66.96159155
4094500000,-66.8672154
4095500000,-66.62502375
4096500000,-66.64835615
4097500000,-66.7789612
4098500000,-66.90877259
4099500000,-66.85162046
4100500000,-66.93299673
4101500000,-66.85486137
4102500000,-66.87386347
4103500000,-66.90451595
4104500000,-66.88091431
4105500000,-66.92956616
4106500000,-67.00563447
4107500000,-67.03877503
4108500000,-66.90185645
4109500000,-66.71595062
4110500000,-67.01661808
4111500000,-67.30957919
4112500000,-67.44928128
4113500000,-67.32335455
4114500000,-67.22563251
4115500000,-67.32118809
4116500000,-67.68948839
4117500000,-67.74976004
4118500000,-67.6123094
4119500000,-67.45853747
4120500000,-66.81796729
4121500000,-66.98976688
4122500000,-67.21710671
4123500000,-67.25613002
4124500000,-67.08437451
4125500000,-66.92152191
4126500000,-66.87989243
4127500000,-67.17846832
4128500000,-67.42273225
4129500000,-67.09238694
4130500000,-67.19121608
4131500000,-67.28698046
4132500000,-67.53941064
4133500000,-67.31839249
4134500000,-67.33928683
4135500000,-67.38854857
4136500000,-67.3540099
4137500000,-67.39762997
4138500000,-67.40743465
4139500000,-67.27903828
4140500000,-67.02703569
4141500000,-67.18799405
4142500000,-67.28422387
4143500000,-67.39366741
4144500000,-67.36633549
4145500000,-67.0438946
4146500000,-67.05710787
4147500000,-67.30496609
4148500000,-67.57513689
4149500000,-67.34358993
4150500000,-67.27279542
4151500000,-67.27756423
4152500000,-67.47967577
4153500000,-67.29072271
4154500000,-67.19801876
4155500000,-67.31856488
4156500000,-67.37185933
4157500000,-67.53680241
4158500000,-67.52944274
4159500000,-67.36604539
4160500000,-67.2794694
4161500000,-67.22741091
4162500000,-67.5639997
4163500000,-67.57681964
4164500000,-67.25947206
4165500000,-66.93499761
4166500000,-67.15796245
4167500000,-67.18743286
4168500000,-67.24629555
4169500000,-67.07032676
4170500000,-67.42988171
4171500000,-67.47236769
4172500000,-67.61165415
4173500000,-67.55383126
4174500000,-67.40663164
4175500000,-67.03361601
4176500000,-67.41652995
4177500000,-67.46925983
4178500000,-67.19896731
4179500000,-67.18315287
4180500000,-67.07071317
4181500000,-67.17093638
4182500000,-67.19339436
4183500000,-67.13043748
4184500000,-67.2082518
4185500000,-67.11735602
4186500000,-67.16238529
4187500000,-67.24755457
4188500000,-67.29238286
4189500000,-67.15550132
4190500000,-67.05896495
4191500000,-67.20597334
4192500000,-67.36797306
4193500000,-67.17814402
4194500000,-67.1106273
4195500000,-67.25768167
4196500000,-67.51821609
4197500000,-67.43528382
4198500000,-67.11843702
4199500000,-67.19387449
4200500000,-67.19625911
4201500000,-67.42676377
4202500000,-67.57713177
4203500000,-67.40364552
4204500000,-67.23669424
4205500000,-67.01475198
4206500000,-67.22191417
4207500000,-67.70674401
4208500000,-67.71957646
4209500000,-67.19948618
4210500000,-67.1538082
4211500000,-67.35163712
4212500000,-67.29355123
4213500000,-67.11680118
4214500000,-67.30995756
4215500000,-67.34871254
4216500000,-67.55452906
4217500000,-67.61035445
4218500000,-67.26388647
4219500000,-67.22662303
4220500000,-67.49608876
4221500000,-67.54552181
4222500000,-67.7736783
4223500000,-67.72171675
4224500000,-67.28337726
4225500000,-67.32037855
4226500000,-67.31935262
4227500000,-67.52357304
4228500000,-67.50676675
4229500000,-67.51315097
4230500000,-67.32279348
4231500000,-67.63344795
4232500000,-67.73860623
4233500000,-67.56033283
4234500000,-67.28107033
4235500000,-67.37600017
4236500000,-67.76456413
4237500000,-67.55324155
4238500000,-67.47113805
4239500000,-67.56262332
4240500000,-67.49398236
4241500000,-67.54599792
4242500000,-67.63231712
4243500000,-67.62012809
4244500000,-67.51911954
4245500000,-67.26629659
4246500000,-67.55073846
4247500000,-67.75691199
4248500000,-67.48163206
4249500000,-67.30329067
4250500000,-67.40410734
4251500000,-67.619652
4252500000,-67.7466496
4253500000,-67.42128795
4254500000,-67.61849649
4255500000,-67.2644271
4256500000,-67.5351346
4257500000,-67.53215257
4258500000,-67.32213997
4259500000,-67.34677032
4260500000,-67.5446575
4261500000,-67.57590094
4262500000,-67.59759235
4263500000,-67.50546282
4264500000,-67.37575728
4265500000,-67.55703054
4266500000,-67.60922808
4267500000,-67.4932021
4268500000,-67.46686095
4269500000,-67.26091924
4270500000,-67.56819278
4271500000,-67.83504017
4272500000,-67.77776997
4273500000,-67.49965969
4274500000,-67.49223811
4275500000,-67.45598527
4276500000,-67.46410042
4277500000,-67.42566893
4278500000,-67.47597138
4279500000,-67.52028049
4280500000,-67.50520444
4281500000,-67.42280751
4282500000,-67.72146345
4283500000,-67.69398983
4284500000,-67.48484242
4285500000,-67.56802594
4286500000,-67.49177601
4287500000,-67.64373776
4288500000,-67.55520461
4289500000,-67.47289515
4290500000,-67.42868371
4291500000,-67.55701153
4292500000,-67.62604821
4293500000,-67.53472537
4294500000,-67.58296875
4295500000,-67.39276106
4296500000,-67.69722603
4297500000,-67.69280145
4298500000,-67.55042027
4299500000,-67.5345154
4300500000,-67.41690347
4301500000,-67.68622079
4302500000,-67.93999536
4303500000,-67.72490625
4304500000,-67.52673162
4305500000,-67.31200874
4306500000,-67.48363942
4307500000,-67.68676833
4308500000,-67.65959811
4309500000,-67.50519293
4310500000,-67.64452764
4311500000,-67.67438122
4312500000,-67.74711271
4313500000,-67.56017334
4314500000,-67.57471053
4315500000,-67.45102647
4316500000,-67.53241206
4317500000,-67.41254899
4318500000,-67.2979714
4319500000,-67.29253102
4320500000,-67.58010611
4321500000,-67.64886093
4322500000,-67.77428138
4323500000,-67.61027332
4324500000,-67.45582294
4325500000,-67.59850576
4326500000,-67.52870896
4327500000,-67.80595581
4328500000,-67.7666548
4329500000,-67.3939258
4330500000,-67.4798113
4331500000,-67.75722105
4332500000,-67.58261672
4333500000,-67.47656615
4334500000,-67.63340079
4335500000,-67.47372374
4336500000,-67.65613683
4337500000,-67.7751828
4338500000,-67.63415315
4339500000,-67.47314572
4340500000,-67.50001602
4341500000,-67.39086711
4342500000,-67.60839693
4343500000,-67.59103133
4344500000,-67.40359134
4345500000,-67.43065135
4346500000,-67.48768114
4347500000,-67.48554404
4348500000,-67.70555869
4349500000,-67.59557654
4350500000,-67.18449755
4351500000,-67.51562942
4352500000,-67.50767318
4353500000,-67.46201557
4354500000,-67.61787028
4355500000,-67.48166332
4356500000,-67.70018594
4357500000,-67.50193018
4358500000,-67.30681913
4359500000,-67.39029378
4360500000,-67.51588476
4361500000,-67.59026947
4362500000,-67.72760207
4363500000,-67.69630052
4364500000,-67.72798419
4365500000,-67.40253634
4366500000,-67.74935222
4367500000,-67.72673732
4368500000,-67.56591134
4369500000,-67.36239068
4370500000,-67.57179963
4371500000,-67.77832854
4372500000,-67.80069224
4373500000,-67.69535881
4374500000,-67.51079245
4375500000,-67.59043606
4376500000,-67.63815098
4377500000,-67.89115832
4378500000,-67.57225939
4379500000,-67.49036354
4380500000,-65.76185728
4381500000,-65.76741801
4382500000,-65.81979112
4383500000,-66.04014497
4384500000,-65.51074236
4385500000,-65.8103612
4386500000,-65.86284319
4387500000,-65.98201884
4388500000,-65.9747411
4389500000,-65.91569968
4390500000,-46.61910285
4391500000,-58.84872512
4392500000,-65.74041626
4393500000,-65.54312772
4394500000,-65.78016226
4395500000,-65.94826447
4396500000,-65.87111249
4397500000,-65.89447768
4398500000,-65.94843619
4399500000,-65.72674713
4400500000,-67.60848432
4401500000,-67.50091414
4402500000,-67.6237489
4403500000,-67.60982762
4404500000,-67.47126117
4405500000,-67.54941615
4406500000,-67.50013832
4407500000,-67.56451829
4408500000,-67.62847347
4409500000,-67.52456298
4410500000,-67.44870521
4411500000,-67.49047597
4412500000,-67.42078071
4413500000,-67.48135005
4414500000,-67.66642826
4415500000,-67.42346216
4416500000,-67.68490979
4417500000,-67.74677024
4418500000,-67.79807366
4419500000,-67.42883013
4420500000,-67.47182875
4421500000,-67.56801111
4422500000,-67.71081878
4423500000,-67.4239187
4424500000,-67.36599771
4425500000,-67.43449138
4426500000,-67.34324138
4427500000,-67.64443136
4428500000,-67.5639066
4429500000,-67.58241113
4430500000,-67.32809566
4431500000,-67.43414397
4432500000,-67.55990401
4433500000,-67.56053426
4434500000,-67.50250554
4435500000,-67.36175028
4436500000,-67.55094315
4437500000,-67.55130593
4438500000,-67.4756332
4439500000,-67.38695575
4440500000,-67.395362
4441500000,-67.68230585
4442500000,-67.7919134
4443500000,-67.6506252
4444500000,-67.41963303
4445500000,-67.36290908
4446500000,-67.46337124
4447500000,-67.61489162
4448500000,-67.75029515
4449500000,-67.49312124
4450500000,-67.47591518
4451500000,-67.70341366
4452500000,-67.73361916
4453500000,-67.51448047
4454500000,-67.30691176
4455500000,-67.24229537
4456500000,-67.67848988
4457500000,-67.66733062
4458500000,-67.45997677
4459500000,-67.62887835
4460500000,-67.46006629
4461500000,-67.58524801
4462500000,-67.62595908
4463500000,-67.59367797
4464500000,-67.47512317
4465500000,-67.65781202
4466500000,-67.58309077
4467500000,-67.64206432
4468500000,-67.65951168
4469500000,-67.43087435
4470500000,-67.61798868
4471500000,-67.60593119
4472500000,-67.82157157
4473500000,-67.59461814
4474500000,-67.67617132
4475500000,-67.51877617
4476500000,-67.64732209
4477500000,-67.58463478
4478500000,-67.2504579
4479500000,-67.487946
4480500000,-67.50037406
4481500000,-67.40588003
4482500000,-67.48469312
4483500000,-67.34696419
4484500000,-67.31992657
4485500000,-67.36345848
4486500000,-67.50769575
4487500000,-67.56635907
4488500000,-67.38351767
4489500000,-67.27028837
4490500000,-67.68885313
4491500000,-67.59959297
4492500000,-67.66713575
4493500000,-67.45218957
4494500000,-67.22802777
4495500000,-67.27524148
4496500000,-67.54118768
4497500000,-67.66523907
4498500000,-67.44231141
4499500000,-67.33069728
4500500000,-67.39559691
4501500000,-67.47358363
4502500000,-67.60354434
4503500000,-67.49895848
4504500000,-67.33389578
4505500000,-67.39413855
4506500000,-67.58616574
4507500000,-67.61802359
4508500000,-67.55896597
4509500000,-67.55112273
4510500000,-67.57588448
4511500000,-67.55816054
4512500000,-67.70077066
4513500000,-67.65484279
4514500000,-67.38745288
4515500000,-67.48903387
4516500000,-67.46894188
4517500000,-67.41732651
4518500000,-67.35267738
4519500000,-67.24697135
4520500000,-67.68825688
4521500000,-67.60302325
4522500000,-67.681462
4523500000,-67.65297885
4524500000,-67.42057066
4525500000,-67.59692338
4526500000,-67.4322874
4527500000,-67.533177
4528500000,-67.5046015
4529500000,-67.40537693
4530500000,-67.46079036
4531500000,-67.61282498
4532500000,-67.53799505
4533500000,-67.48213193
4534500000,-67.50853267
4535500000,-67.49153951
4536500000,-67.2594138
4537500000,-67.52020486
4538500000,-67.460073
4539500000,-67.35783121
4540500000,-67.28937552
4541500000,-67.64332528
4542500000,-67.79654326
4543500000,-67.7367552
4544500000,-67.33473948
4545500000,-67.34761785
4546500000,-67.39825786
4547500000,-67.62667682
4548500000,-67.4656973
4549500000,-67.37384957
4550500000,-67.45803899
4551500000,-67.71778647
4552500000,-67.64343215
4553500000,-67.66496697
4554500000,-67.60192369
4555500000,-67.22231774
4556500000,-67.45590418
4557500000,-67.64139073
4558500000,-67.32684923
4559500000,-67.30142876
4560500000,-67.44421914
4561500000,-67.53522423
4562500000,-67.68341624
4563500000,-67.34015411
4564500000,-67.34032855
4565500000,-67.34733385
4566500000,-67.27992375
4567500000,-67.52592471
4568500000,-67.63367922
4569500000,-67.36378202
4570500000,-67.07866683
4571500000,-67.39001053
4572500000,-67.51843424
4573500000,-67.38805767
4574500000,-67.29135606
4575500000,-67.30502289
4576500000,-67.51036715
4577500000,-67.49244856
4578500000,-67.51880739
4579500000,-67.37781261
4580500000,-67.30363257
4581500000,-67.57065354
4582500000,-67.72117358
4583500000,-67.50883637
4584500000,-67.1261985
4585500000,-67.27731737
4586500000,-67.50710996
4587500000,-67.35431018
4588500000,-67.41437513
4589500000,-67.43180426
4590500000,-67.20452681
4591500000,-67.4786445
4592500000,-67.5990587
4593500000,-67.61769702
4594500000,-67.4337027
4595500000,-67.28150482
4596500000,-67.73113702
4597500000,-67.65365155
4598500000,-67.27618352
4599500000,-67.11918659
4600500000,-67.46803435
4601500000,-67.29452581
4602500000,-67.54758428
4603500000,-67.4913675
4604500000,-67.27834346
4605500000,-67.41767434
4606500000,-67.43274254
4607500000,-67.7711989
4608500000,-67.3494518
4609500000,-67.42812147
4610500000,-67.61053768
4611500000,-67.46108804
4612500000,-67.62603616
4613500000,-67.39562117
4614500000,-67.47846944
4615500000,-67.44783954
4616500000,-67.59916532
4617500000,-67.68223994
4618500000,-67.4066412
4619500000,-67.22807376
4620500000,-67.2422219
4621500000,-67.23836827
4622500000,-67.423119
4623500000,-66.62716924
4624500000,-66.72006335
4625500000,-67.37980762
4626500000,-67.4798142
4627500000,-67.68364495
4628500000,-67.62715652
4629500000,-67.34361563
4630500000,-67.19016961
4631500000,-67.35375685
4632500000,-67.53060926
4633500000,-67.48121538
4634500000,-67.32359769
4635500000,-67.32370437
4636500000,-67.33940478
4637500000,-67.36805874
4638500000,-67.42373843
4639500000,-67.34886277
4640500000,-67.62767743
4641500000,-67.49470234
4642500000,-67.61017206
4643500000,-67.6294659
4644500000,-67.44672013
4645500000,-67.34529955
4646500000,-67.39825917
4647500000,-67.46484302
4648500000,-67.39253164
4649500000,-67.26173709
4650500000,-67.5314736
4651500000,-67.84010228
4652500000,-67.7010671
4653500000,-67.57463377
4654500000,-67.54717502
4655500000,-67.46880323
4656500000,-67.58049737
4657500000,-67.5117161
4658500000,-67.3969196
4659500000,-67.295297
4660500000,-67.30493475
4661500000,-67.37297508
4662500000,-67.48637141
4663500000,-67.46500268
4664500000,-67.32431275
4665500000,-67.28553303
4666500000,-67.45673056
4667500000,-67.49577521
4668500000,-67.30481168
4669500000,-67.26318941
4670500000,-67.40627546
4671500000,-67.8925738
4672500000,-67.71899311
4673500000,-67.43203402
4674500000,-67.27679156
4675500000,-67.24123819
4676500000,-67.41857623
4677500000,-67.55652207
4678500000,-67.33504568
4679500000,-67.25577711
4680500000,-67.2664973
4681500000,-67.57883336
4682500000,-67.65067288
4683500000,-67.55263781
4684500000,-67.30825674
4685500000,-67.44404827
4686500000,-67.4889963
4687500000,-67.41125913
4688500000,-67.49837035
4689500000,-67.39339431
4690500000,-67.45732775
4691500000,-67.47559286
4692500000,-67.561542
4693500000,-67.31079459
4694500000,-67.34739473
4695500000,-67.38670239
4696500000,-67.69673915
4697500000,-67.72792911
4698500000,-67.62633849
4699500000,-67.73145423
4700500000,-67.47031047
4701500000,-67.67763781
4702500000,-67.70086303
4703500000,-67.68400184
4704500000,-67.5850359
4705500000,-66.54397408
4706500000,-67.04110349
4707500000,-67.27706279
4708500000,-67.19812484
4709500000,-67.20393449
4710500000,-67.40602885
4711500000,-67.32401821
4712500000,-67.28897764
4713500000,-67.36857127
4714500000,-67.33099008
4715500000,-67.30083699
4716500000,-67.3850182
4717500000,-67.27477602
4718500000,-66.94504099
4719500000,-65.9685868
4720500000,-67.1784519
4721500000,-67.12793584
4722500000,-67.2761937
4723500000,-67.27915964
4724500000,-67.26010859
4725500000,-67.46515704
4726500000,-67.59419664
4727500000,-67.67009534
4728500000,-67.51437167
4729500000,-67.38268185
4730500000,-67.21141459
4731500000,-67.42198452
4732500000,-67.43603383
4733500000,-67.17486904
4734500000,-67.1323651
4735500000,-67.32238335
4736500000,-67.58687765
4737500000,-67.45387139
4738500000,-67.38323922
4739500000,-67.36699
4740500000,-67.43324352
4741500000,-67.60121575
4742500000,-67.76162678
4743500000,-67.61152117
4744500000,-67.41335823
4745500000,-67.41162071
4746500000,-67.49588635
